LineOID,temperature-0,temperature-1,temperature-2,temperature-3,temperature-4,temperature-5,temperature-6,temperature-7,temperature-8,temperature-9,temperature-10,temperature-11,temperature-12,temperature-13,temperature-14,temperature-15,temperature-16,temperature-17,temperature-18,temperature-19,temperature-20,temperature-21,temperature-22,temperature-23,temperature-24,temperature-25,temperature-26,temperature-27,temperature-28,temperature-29,temperature-30,temperature-31,temperature-32,temperature-33,temperature-34,temperature-35,temperature-36,temperature-37,temperature-38,temperature-39,temperature-40,temperature-41,temperature-42,temperature-43,temperature-44,temperature-45
51,-0.388063,0.535492,0.181754,0.196026,0.621993,0.998073,1.636953,1.7690139999999999,2.11555,2.448324,3.087785,3.22202,3.578874,4.0741,4.866485,5.837413,6.713605,6.893700999999999,8.140804,9.562854,9.933010000000001,10.894693,12.18665,12.123778999999999,12.24278,12.402138,12.221255000000001,12.569817,12.407695,11.146777,11.294189999999999,9.997786,8.955021,7.581944999999999,3.3084809999999996,4.276939,4.670679,4.852283,3.005296,3.1652669999999996,1.889399,2.066322,2.652531,1.542044,0.976504,0.48443
52,-0.343625,0.5912470000000001,0.259142,0.239037,0.6736800000000001,1.023807,1.6971009999999997,1.791266,2.1308,2.480132,3.087539,3.240364,3.6028379999999998,4.128334,5.092083000000001,6.110062,7.075833,7.176763,8.550923,9.894103,10.486522,11.310711999999999,12.241394,12.335742999999999,12.428186,12.503452000000001,12.401111,12.629759,12.6068,11.285442999999999,11.515692,10.16826,9.239030999999999,8.263974000000001,3.3263510000000003,4.448951,4.89193,5.059986,3.0508330000000004,3.3576660000000005,2.0943099999999997,2.127716,2.3326759999999997,1.488183,0.9120950000000001,0.457031
53,-0.475459,0.47122200000000003,0.182427,0.201835,0.6432140000000001,0.9865360000000001,1.6566779999999999,1.7700240000000003,2.128032,2.465462,3.0724709999999997,3.247817,3.647211,4.093072,5.001231,5.958671,6.651750999999999,6.986227,8.116048,9.367308999999999,10.176642999999999,10.692551,11.659302,11.953994999999999,12.218252,12.346802,12.081429,12.066755,12.379959,11.147102,11.194417999999999,10.012953,9.009675,8.00093,3.3377220000000003,4.393649,4.807951,4.987732,3.1631299999999998,3.34177,2.10092,2.262658,1.356816,1.587641,1.0090729999999999,0.570237
54,-0.489368,0.39266999999999996,0.18579400000000001,0.20973000000000003,0.640778,1.009414,1.629841,1.7832869999999998,2.1362259999999997,2.502555,3.111687,3.2768980000000005,3.68444,4.142862999999999,5.098606,6.068525,6.869834,7.154963,8.278323,9.470724,10.544616,10.978072000000001,11.861966,12.393525,12.597724000000001,12.520892,12.281438,12.485916,12.575380000000001,11.297639,11.380682,10.149156,9.225493,7.7586509999999995,3.410791,4.440783000000001,4.917432,5.046194,3.1519470000000003,3.3739529999999998,2.082042,2.21936,1.7814419999999997,1.5953629999999999,1.0673290000000002,0.630469
55,-0.5,0.306169,0.11698900000000001,0.202395,0.590253,0.9736969999999999,1.60189,1.7644939999999998,2.1362919999999996,2.474642,3.097266,3.3205730000000004,3.751892,4.125802999999999,4.900526999999999,5.874682,6.60505,6.755481,7.946597,9.040453,10.057689,10.646930000000001,11.606964,12.188188,12.41242,12.289729,11.963116000000001,12.178726,12.270899,11.1275,11.137666000000001,10.011711,9.031001,7.3141419999999995,3.2834260000000004,4.283494999999999,4.766312999999999,4.906586,3.1238759999999997,3.2941160000000003,2.109438,2.277967,1.361657,1.688665,1.252461,0.755008
56,-0.35558,0.535425,0.291256,0.235817,0.694293,1.059235,1.7306549999999998,1.8114569999999999,2.1406169999999998,2.544507,3.113811,3.2309919999999996,3.6260220000000003,4.112275,5.23643,6.265958,6.883417999999999,7.564252000000001,8.721375,10.197111,11.029014,11.696496,12.332611,12.798331,12.920927,12.806925999999999,12.67951,12.862657,12.868160000000001,11.501797,11.654494999999999,10.326761999999999,9.500799,8.334305,3.4821050000000002,4.543737,5.024604,5.158087,3.181044,3.409765,2.056436,2.101077,2.310782,1.483841,0.892324,0.45058100000000006
57,-0.468729,0.47242799999999996,0.192814,0.208515,0.642409,0.994125,1.6595080000000002,1.774355,2.131063,2.470989,3.075011,3.249941,3.647221,4.102685,5.0048129999999995,5.9587650000000005,6.647728,7.010671,8.132066,9.391729,10.192341,10.714639,11.671961999999999,11.961556,12.218275,12.344818,12.102338,12.124597999999999,12.389145,11.163831,11.210113,10.027034,9.036838000000001,8.030607,3.33814,4.401568,4.818236,4.992024,3.1684650000000003,3.347255,2.119381,2.25169,1.496565,1.59267,1.000594,0.567573
58,-0.360819,0.533713,0.26715500000000003,0.23383600000000002,0.6723520000000001,1.0379559999999999,1.7354180000000001,1.799836,2.1386,2.5086169999999997,3.099621,3.232712,3.623314,4.097918,5.13084,6.107906,6.656688000000001,7.371562,8.536271000000001,9.969501,10.703392,11.504928,12.198013000000001,12.557098,12.70668,12.678548,12.536984,12.651950999999999,12.727914,11.373002,11.551934,10.234772,9.41135,8.211551,3.404118,4.484482,4.929775,5.083195,3.158172,3.365106,2.048991,2.124862,2.134913,1.507133,0.9203959999999999,0.46776899999999993
59,0.118112,0.455259,0.9340649999999999,1.200075,1.360595,1.732443,2.219007,2.6228290000000003,2.966054,3.312897,3.774889,4.346051,4.460598,4.926351,5.880749,6.603248,7.375911,6.552328,7.228505,9.11161,9.833350999999999,9.422366,11.197414,11.579763999999999,12.638817,13.650348999999999,13.4495,13.618205,13.757121,13.151841000000001,12.853552,11.816749,10.763810000000001,8.871632,4.9614400000000005,6.050898,6.434907,6.622555,5.454274,4.859107,4.484582,4.079452,3.248237,3.7646699999999997,3.5646430000000002,3.002795
60,0.190788,0.54976,1.084882,1.206345,1.403572,1.791465,2.217794,2.645652,3.0214119999999998,3.3789050000000005,3.9012290000000003,4.562794,4.721516,5.086075,6.407496,7.627515,8.059794,7.8943970000000006,7.813936999999999,9.946436,10.428936,9.650779,11.590494999999999,12.438671000000001,13.452142000000002,14.274694,14.139555,14.178187,14.459059,13.820960999999999,13.432312,12.264258,11.161569,9.331927,5.392019,6.446782,6.849383,6.945174000000001,5.608148,5.553344,4.847853,4.701344000000001,3.762107,3.9212580000000004,3.746889,2.969353
61,0.254736,0.624395,1.153281,1.2492969999999999,1.4558870000000002,1.842436,2.269441,2.681045,3.074464,3.470192,3.960401,4.669307,4.918666,5.126587000000001,6.555016999999999,8.106291,8.111142999999998,8.11871,7.942474000000001,10.099461,10.547968,9.578552,11.537635,12.550585,13.632763,14.457610999999998,14.306267000000002,14.265858999999999,14.63827,14.009016,13.6975,12.46645,11.290672,9.05118,5.546072000000001,6.560347,6.988734,7.076797,5.73153,5.548712,4.984548,4.694309,3.9730730000000003,4.036141000000001,3.8289730000000004,3.089407
62,-0.5,-0.5,-0.33000999999999997,-0.041035,0.265315,0.6371600000000001,1.1366,1.5782610000000001,1.908245,2.1978009999999997,2.762022,3.1212169999999997,3.3052980000000005,3.825278,4.348231,4.995132,5.549814,5.3603629999999995,5.995971,7.9263710000000005,8.765728,8.967578999999999,10.376996,10.769166,10.849432,10.752239999999999,10.414543,10.524471,10.766751,10.158697,9.71669,8.567275,7.993403,6.077305,1.7294180000000001,2.7033840000000002,3.328778,3.4347879999999997,2.782985,2.018625,1.604978,1.5304950000000002,0.34963099999999997,1.197878,0.8854270000000001,0.273658
63,-0.5,-0.5,-0.270451,-0.008496,0.31716500000000003,0.7138760000000001,1.149727,1.600501,1.955372,2.288585,2.830064,3.213565,3.4200019999999998,3.902967,4.4908209999999995,5.101926000000001,5.813818,5.836189,6.473498,8.310358,9.160678,9.815660000000001,10.738507,11.295172,11.46851,11.252944,10.865225,11.160349,11.314939,10.588222,10.244153,8.971468,8.270533,6.356378,1.9750439999999998,3.080761,3.835573,3.961433,3.049507,2.374613,1.861346,1.8060180000000001,0.560793,1.491898,1.246238,0.507169
64,-0.5,-0.5,-0.10976,0.078736,0.42048599999999997,0.781876,1.223594,1.682848,2.009455,2.38441,2.8389290000000003,3.494742,3.782211,4.083055,5.181205,6.222894,6.8800550000000005,6.473068,6.731641000000001,9.049691000000001,9.898325999999999,9.349967,11.45887,12.011897,11.991760000000001,11.86512,11.615757,11.786624,11.898659,11.161562,10.873239,9.606386,8.92394,6.887889,2.371464,3.622445,4.273157,4.29113,3.627757,2.813148,2.0487900000000003,2.077436,0.678277,1.443784,1.20281,0.318779
65,-0.5,-0.5,-0.10144,0.096323,0.460829,0.8511780000000001,1.244289,1.655215,2.052547,2.414221,2.8849400000000003,3.406196,3.569516,4.067787,4.957366,5.750168,6.877047999999999,6.618486,6.579671,9.020071000000002,9.839691,9.575023,11.454062,11.978808,12.081559,11.977433999999999,11.617459,11.927386,12.032888999999999,11.293663,10.910108000000001,9.604115,8.983595,7.2368559999999995,2.530755,3.7727190000000004,4.415132,4.518011,3.6392660000000006,2.988755,2.106592,2.2362,0.684559,1.601688,1.2677450000000001,0.473371
66,-0.5,-0.480292,-0.013665,0.145781,0.540198,0.950475,1.3625479999999999,1.704981,2.108198,2.4330130000000003,2.936393,3.3668089999999995,3.733339,4.083086,4.951961,5.702609,6.776781,6.626921,6.691534,8.82995,9.566239999999999,10.348091,11.313428,11.690471,11.937447,11.931076,11.625514,11.858013,12.019138,11.326903,10.863468,9.57038,8.792848,7.210222,2.512654,3.709112,4.368547,4.263642,3.6036129999999997,2.9676,2.07675,2.244622,0.7000649999999999,1.566878,1.2668469999999998,0.444194
67,-0.5,-0.5,-0.042758,0.185316,0.526438,0.94265,1.389721,1.720202,2.1406009999999998,2.480958,2.983236,3.3172040000000003,3.5801809999999996,4.095154,4.670278,5.447958,6.543126,6.75322,7.330087,8.910332,9.673494999999999,10.426027000000001,11.217891999999999,11.722536999999999,12.050689,12.061846000000001,11.793334,12.005739,12.105544,11.410913,11.042621,9.683889,8.824114999999999,7.178891,2.607422,3.834032,4.547219999999999,4.630572,3.271868,2.872585,2.250437,2.2896919999999996,0.909409,1.856589,1.445698,0.760649
68,-0.5,-0.49312399999999995,0.026045999999999996,0.278273,0.572933,0.977144,1.5919,1.7670549999999998,2.18945,2.514875,3.011787,3.30314,3.622246,4.138559,4.650135,5.215536,6.430644,6.8973580000000005,7.771692999999999,8.889498,9.665481,10.413276,11.144697,11.784705,12.204695,12.246853999999999,11.974468,12.116235000000001,12.309563,11.514449,11.290817,9.765122,8.734805,7.33436,2.8037240000000003,3.915661,4.578263,4.764371,3.064259,2.927811,2.265453,2.341837,1.026912,1.9601540000000002,1.5191700000000001,0.8368909999999999
69,-0.5,-0.471332,0.025356999999999998,0.286267,0.6081989999999999,1.04903,1.6882810000000001,1.8413560000000002,2.234167,2.546856,3.0773479999999998,3.348703,3.653222,4.200648999999999,4.649714,5.115631,5.962429,6.254897,6.371028,8.277058,9.373667,10.077067,10.749988,11.178403999999999,11.687124,11.858541,11.474454,11.668686,11.997196,11.250793,10.911338,9.564247,8.594301,7.2120169999999995,2.753716,3.795028,4.4372110000000005,4.598109,3.357477,2.973286,2.4090380000000002,2.475941,1.079423,2.083246,1.675313,1.2776459999999998
70,-0.5,-0.460045,0.069861,0.346742,0.637352,1.042249,1.694879,1.852105,2.258009,2.581305,3.1232,3.3757989999999998,3.6880870000000003,4.226726,4.68922,5.310002,6.442668,6.868013,6.553911,8.583606,9.711076,10.419559,11.034816000000001,11.352821,11.892395,12.138264999999999,11.742225999999999,11.9385,12.347895,11.534464,11.218084,9.826688,8.639499,7.332058,2.994443,4.073555000000001,4.6919260000000005,4.9476059999999995,3.177437,3.048674,2.499934,2.606205,1.198815,2.208899,1.791741,1.68105
71,-0.5,-0.451955,0.076086,0.367274,0.643403,1.0408950000000001,1.7350130000000001,1.8764,2.272475,2.604127,3.095569,3.4181239999999997,3.734063,4.229932,5.005493,5.586311,6.9342559999999995,7.453297999999999,7.496110000000001,9.138853,9.924253,10.666007,11.379617,11.793122,12.295283,12.50173,12.167974000000001,12.321757,12.704417999999999,11.935780000000001,11.72274,10.300586000000001,9.141641,7.156802000000001,3.222521,4.190004,4.874916000000001,5.383292,4.067903,3.3190980000000003,2.706594,2.835715,1.4072049999999998,2.361907,1.990545,1.821507
72,-0.5,-0.306642,0.12818,0.401125,0.6851229999999999,1.072327,1.8743150000000002,1.906549,2.307725,2.639236,3.1741479999999997,3.471922,3.7657019999999997,4.260512,4.904597,5.386012,6.8515880000000005,7.119928999999999,7.002375999999999,8.84989,9.951039999999999,10.674789,11.239624000000001,11.578418,12.055294,12.726177,12.429411,12.537109,12.455998,11.657594,11.444233,9.918851,8.766312,7.172561999999999,2.819753,3.79169,4.47457,4.881357,3.3659790000000003,2.880464,2.320966,2.5322709999999997,1.122466,2.056249,1.57025,1.469501
73,-0.5,-0.095868,0.149152,0.406596,0.706651,1.103959,1.878295,1.9479389999999999,2.332491,2.6660060000000003,3.190505,3.539195,3.7819230000000004,4.332003,5.054733000000001,5.465266000000001,7.089416,7.119007000000001,7.765977,8.973989999999999,9.988615,10.743577,11.243483,11.652686,12.049676,12.756041999999999,12.582135000000001,12.678552,12.566611,11.844301,11.607577000000001,9.908512,8.893317999999999,7.176713,3.068707,3.8898349999999997,4.664458,4.976218,3.3466620000000002,2.95622,2.453559,1.8018419999999997,1.18976,2.145788,1.617928,1.56287
74,-0.5,-0.17535599999999998,-0.189378,0.062025,0.403152,0.831477,1.330985,1.664826,2.028068,2.349526,2.8201240000000003,3.21926,3.549528,3.9785150000000002,4.614065,5.271719999999999,5.990958999999999,6.1784360000000005,7.153708,8.47127,9.333305000000001,8.538658,10.960431,11.245766999999999,11.398657,11.616122,11.292208,11.355447,11.703857000000001,10.84113,10.380521,9.336099,8.387375,6.925045,2.87602,3.3835889999999997,4.219567,4.501403,2.990997,2.631732,2.076186,2.128768,0.9665809999999999,1.583375,1.365082,0.787044
75,-0.5,-0.08844400000000001,-0.0726,0.177571,0.512313,0.944206,1.4648459999999999,1.7811169999999998,2.133184,2.465693,3.05209,3.3468839999999997,3.62295,4.093108,4.70375,5.320777,6.093626,6.456779,7.189888000000001,8.760249,9.715179,8.672846,11.296517999999999,11.576658,11.800052,12.150232,11.812103,11.729818,12.365969,11.287804,10.815955,9.917246,8.873034,7.380425999999999,3.194169,3.8358410000000003,4.5836190000000006,4.86414,3.70048,2.929577,2.366287,2.402038,1.404336,1.856052,1.6844919999999999,1.097966
76,-0.5,-0.093606,-0.134052,0.178922,0.45754799999999995,0.91233,1.385368,1.77646,2.087754,2.388894,2.9049840000000002,3.217046,3.501933,4.013129,4.488424,5.171011,6.09623,6.609164,7.511753,9.916963,11.029447,11.357001,11.837183999999999,13.019305000000001,13.399070000000002,12.881615,12.167678,12.511330000000001,12.912245,11.866203,11.659408,10.461575,9.106492999999999,7.0429889999999995,2.8775060000000003,3.923282,4.7944580000000006,4.9167559999999995,2.3040000000000003,2.380081,2.0039540000000002,2.051184,1.162881,1.742559,1.236421,0.7196779999999999
77,-0.5,-0.053114999999999996,-0.051225,0.21868,0.518446,0.968922,1.404552,1.7665099999999998,2.12753,2.454185,2.937374,3.305107,3.6096489999999997,4.090168,4.8512830000000005,5.760201,7.115131,7.758902,8.208505,10.598517,11.767228,12.040617999999998,12.731786999999999,13.304510999999998,13.533873999999999,13.212282,12.520449000000001,12.793631,13.168245,12.363307,11.990671,10.862632000000001,9.556473,7.697361999999999,3.5183370000000003,4.437062,5.194821,5.289625,3.284213,2.75661,2.174096,2.1886189999999996,1.317544,1.891631,1.437241,0.90025
78,-0.20487399999999997,0.588064,0.465555,0.43588699999999997,0.8253219999999999,1.248328,1.675303,2.015326,2.39342,2.807833,3.2050490000000003,3.997064,4.331901,4.559336,5.498374,6.736059,6.9774270000000005,8.2233,8.635584,10.091792,11.011151,11.670966,12.099878,12.773793,13.402087,13.522782999999999,13.082512,13.274595999999999,13.719558,12.443041000000001,12.18892,11.329674,10.114904,8.142593,4.415041,5.123761,5.522429,5.693355,4.652202,3.778174,2.734867,2.418542,2.013687,2.294849,1.790016,1.273503
79,-0.189056,0.557103,0.499543,0.455061,0.84115,1.271621,1.698318,2.017655,2.409859,2.78894,3.228968,4.140791,4.410211,4.604891,5.6288540000000005,6.754594,7.350358,8.462116,8.828472999999999,10.233483999999999,11.271239999999999,12.246792,12.335587,12.821678,13.463842000000001,13.648844,13.212573,13.334187,13.832733,12.569965,12.230353,11.434682,10.272885,8.444408000000001,4.4925440000000005,5.297647,5.739976,5.825126999999999,4.766916,3.9122410000000003,2.827226,2.715759,2.10291,2.358837,1.836725,1.339687
80,-0.281198,0.47852100000000003,0.403181,0.471631,0.843464,1.271248,1.7142959999999998,2.053008,2.4393689999999997,2.771121,3.2446490000000003,4.007438,4.334112,4.52996,5.4101099999999995,6.5798380000000005,7.351862,7.987357,8.750064,10.190002,10.956854,12.115057,12.362774,12.722754,13.264142000000001,13.460336999999999,13.101617999999998,13.222045000000001,13.729743,12.556967,12.180652,11.351212,10.273811,8.566151,4.4443529999999996,5.193872,5.837973000000001,5.85521,4.539964,3.8798120000000003,2.907787,2.989955,2.159495,2.451397,2.017034,1.4797799999999999
81,-0.116852,0.652509,0.624506,0.48422299999999996,0.874884,1.2490629999999998,1.7368569999999999,2.105904,2.447708,2.780042,3.240789,4.216024,4.509636,4.658519,5.542026,6.907325,7.2391559999999995,8.165092999999999,8.751621,10.360758,10.725172,11.904171,12.739674,12.668938,13.407979000000001,14.053028,13.857639,13.876215,13.571922,12.536108,12.117405999999999,11.229822,10.094847999999999,8.487632000000001,4.103143,5.0301,5.49372,5.425631,3.946746,3.6750220000000002,2.6859029999999997,2.685587,1.92035,2.057028,1.574502,0.9886959999999999
82,-0.321811,0.438892,0.356211,0.376166,0.767289,1.21391,1.6401430000000001,2.01346,2.3404220000000002,2.780557,3.1865509999999997,3.771532,4.156255000000001,4.457907,5.346304,6.503425,7.088162,8.213555,8.903469,10.414903,11.946833,12.122222,12.72936,13.266279,13.614332000000001,13.424545000000002,12.752814,13.156560999999998,13.562903,12.353811,11.973567,11.251486,10.122256,7.428126,4.143018,4.636008,5.499922,5.503686,4.400708,3.554771,2.505099,2.70443,1.825141,2.131726,1.677745,1.157532
83,-0.333461,0.481652,0.35199899999999995,0.405316,0.781813,1.217281,1.6648459999999998,2.045382,2.360257,2.7366900000000003,3.201438,3.7529160000000004,4.143108,4.425676999999999,5.271494000000001,6.318542,7.2623809999999995,7.892975,8.482655000000001,10.017754,11.273845,11.832915,11.949119,12.670825,13.262285999999998,13.218439000000002,12.704384,13.10856,13.435228,12.259675,11.84972,11.034751,9.8885,7.7384509999999995,4.137017,4.749978,5.411644,5.485886,4.289727,3.519799,2.553398,2.682083,2.3411779999999998,2.188144,1.758831,1.233606
84,-0.291543,0.529342,0.385608,0.422252,0.805327,1.232161,1.684079,2.0751009999999996,2.379512,2.800452,3.2190220000000003,3.729547,4.1853739999999995,4.458332,5.272572,6.519096,7.459389,8.175976,8.621654,10.251627000000001,11.650305,11.888894,12.383305,12.795908,13.322347,13.381962,12.779734,13.214837,13.580525,12.382943,11.983207,11.041818,9.92859,7.761042999999999,4.185102,4.755806,5.363624,5.532891,4.334688,3.5583620000000002,2.578157,2.755903,1.888135,2.2218259999999996,1.74036,1.260263
